#separator:tab
#html:true
#deck column:1
#notetype column:2
#tags column:3
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-042	"<span style=""color: rgb(255, 0, 0);"">schůze[f]</span>"	meeting
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-042	"<span style=""color: rgb(0, 0, 255);"">tenis[mi]</span>"	tennis
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-042	třeba	for example
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-042	"<span style=""color: rgb(0, 0, 255);"">večer[mi]</span>"	evening
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-042	zítra	tomorrow
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-043	dlouho	for a long time
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-043	hrát*, hraju	play, act
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-043	"<span style=""color: rgb(255, 0, 0);"">hudba[f]</span>"	music
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-043	nakupovat	shop
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-043	obědvat	have lunch
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-043	plavat, plavu	swim
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-043	přitom	at the same time, while
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-043	snídat	have breakfast
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-043	tancovat	dance
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-043	uklízet	clean up
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-043	"<span style=""color: rgb(255, 0, 0);"">večeře[f]</span>"	dinner
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-043	večeřet	have dinner
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-043	"<span style=""color: rgb(0, 0, 255);"">víkend[mi]</span>"	weekend
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-043	vstávat	get up
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-043	všední	everyday
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-044	brzy	early, soon
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-044	cvičit	exercise, practice
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-044	"<span style=""color: rgb(255, 0, 0);"">detektivka [f]</span>"	thriller
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-044	"<span style=""color: rgb(255, 0, 0);"">jóga [f]</span>"	yoga
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-044	"<span style=""color: rgb(255, 0, 0);"">karta [f]</span>"	card
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-044	nakonec	finally
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-044	nikdy	never
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-044	noviny	newspaper (only pl.)
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-044	obvykle	usually
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-044	"<span style=""color: rgb(255, 0, 0);"">opera [f]</span>"	opera
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-044	ostatní	other
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-044	pořád	all the time, still
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-044	strašně	terribly, very
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-044	"<span style=""color: rgb(255, 0, 0);"">televize [f]</span>"	TV
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-044	velmi	very
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-044	většinou	mostly
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-044	"<span style=""color: rgb(0, 0, 255);"">volejbal [mi]</span>"	volleyball
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-044	zjistit pf.	find out
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-044	"<span style=""color: rgb(255, 0, 0);"">zumba [f]</span>"	zumba
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-045	"<span style=""color: rgb(0, 0, 255);"">aerobic, aerobik [mi]</span>"	aerobics
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-045	hlavně	mainly
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-045	"<span style=""color: rgb(0, 0, 255);"">internet [mi]</span>"	internet
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-045	klidně	no problem, feel free
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-045	naopak	on the contrary
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-045	oba	both
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-045	odpovídat	answer
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-045	potom	then
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-045	proto	therefore
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-045	"<span style=""color: rgb(255, 0, 0);"">přednáška [f]</span>"	lecture
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-045	"<span style=""color: rgb(0, 0, 255);"">román [mi]</span>"	novel
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-045	"<span style=""color: rgb(0, 0, 255);"">seminář [mi]</span>"	seminar
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-045	"<span style=""color: rgb(255, 0, 0);"">sova [f]</span>"	owl
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-045	společný	common
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-045	spolu	together
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-045	sportovat	play sports
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-045	"<span style=""color: rgb(255, 0, 0);"">svatba [f]</span>"	wedding
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-045	"<span style=""color: rgb(0, 255, 0);"">techno [n]</span>"	techno
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-045	teplý	warm
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-045	unavený	tired
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-045	vypadat	look
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-045	žít, žiju	live
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	auditor, auditorka	auditor
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	autopůjčovna	car rental
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	denně	daily
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	dokdy	until when
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	chodit	go, walk
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	krokodýl	crocodile
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	měsíc	month
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	narozeniny	birthday (only pl.)
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	neděle	Sunday
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	odkdy	since
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	omlouvat	se apologize
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	otevřít, otevřu pf.	open
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	party	party
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	pátek	Friday
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	po	after
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	pondělí	Monday
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	pošta	post office
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	přijít, přijdu pf.	come
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	rezervace	reservation
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	školení	training
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	výročí	anniversary
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	zavřít, zavřu pf.	close
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	zdraví	health
Czech::Czech Step by Step A1-A2::Lekce-05	Basic (and reversed card)	lekce-05 strana-047	zvát, zvu	invite
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-049	bolet	hurt
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-049	celý	whole
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-049	dokončit (pf.)	finish
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-049	"<span style=""color: rgb(255, 0, 0);"">esemeska (coll.) [f]</span>"	sms
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-049	"<span style=""color: rgb(0, 0, 255);"">materiál [mi]</span>"	material
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-049	minulý	last
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-049	"<span style=""color: rgb(255, 0, 0);"">národnost [f]</span>"	nationality
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-049	připravovat	prepare
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-049	"<span style=""color: rgb(255, 0, 0);"">schůzka [f]</span>"	meeting
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-049	"<span style=""color: rgb(0, 0, 255);"">test [mi]</span>"	test
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-049	"<span style=""color: rgb(0, 255, 0);"">volno [n]</span>"	time off, free
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-049	výjimečně	exceptionally
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-049	"<span style=""color: rgb(255, 0, 0);"">zpráva [f]</span>"	news, report
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-049	zrušit (pf.)	cancel
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-049	"<span style=""color: rgb(0, 0, 255);"">zub [mi]</span>"	tooth
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-050	odpočívat	relax
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-050	včera	yesterday
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-050	"<span style=""color: rgb(255, 0, 0);"">zelenina [f]</span>"	vegetables
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-051	"<span style=""color: rgb(255, 0, 0);"">Anglie [f]</span>"	England
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-051	"<span style=""color: rgb(255, 0, 0);"">hra [f]</span>"	game, play
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-051	"<span style=""color: rgb(255, 0, 0);"">chvíle, chvilka [f]</span>"	while, moment
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-051	jasně	clearly, sure
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-051	"<span style=""color: rgb(255, 0, 0);"">kniha [f]</span>"	book
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-051	"<span style=""color: rgb(0, 255, 0);"">počasí [n]</span>"	weather
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-051	"<span style=""color: rgb(255, 0, 0);"">pozice [f]</span>"	position
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-051	pracovitý	hardworking
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-051	"<span style=""color: rgb(255, 0, 0);"">středa [f]</span>"	Wednesday
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-051	vážně	seriously
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-051	venku	outside
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-051	vlastně	actually
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-052	ani (ani .. ani)	neither (neither ... nor ...)
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-052	brát*, beru	get, take
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-052	"<span style=""color: rgb(255, 0, 0);"">galerie [f]</span>"	gallery
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-052	"<span style=""color: rgb(255, 0, 0);"">hospoda [f]</span>"	pub
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-052	"<span style=""color: rgb(255, 0, 0);"">legrace [f]</span>"	fun
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-052	"<span style=""color: rgb(0, 255, 0);"">úterý [n]</span>"	Tuesday
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-052	volat	call
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-052	zavolat pf.	call
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-053	"<span style=""color: rgb(255, 0, 0);"">angína [f]</span>"	tonsillitis
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-053	čekat	wait, expect
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-053	domů	home
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-053	hurá	yay, hurray
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-053	normálně	normally
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-053	nutný	necessary
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-053	pětkrát	five times
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-053	právě	exactly
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-053	ztratit pf.	lose
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-053	zvonit	ring
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-054	"<span style=""color: rgb(0, 255, 0);"">letadlo [n]</span>"	plane
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-054	letět	fly
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-054	"<span style=""color: rgb(0, 255, 0);"">moře [n]</span>"	sea
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-054	naposled	last time
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-054	plakat*, pláču	cry
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-054	poprvé	for the first time
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-054	předevčírem	day before yesterday
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-054	řídit	drive
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	Čechy only pl.	Bohemia
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	"<span style=""color: rgb(255, 0, 0);"">čočka [f]</span>"	1. lens 2. lentils
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	"<span style=""color: rgb(79, 216, 186);"">dramatik, dramatička [ma]</span>"	playwright
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	"<span style=""color: rgb(255, 0, 0);"">Francie [f]</span>"	France
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	"<span style=""color: rgb(79, 216, 186);"">král, královna [ma]</span>"	king, queen
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	krátký	short
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	"<span style=""color: rgb(255, 0, 0);"">medaile [f]</span>"	medal
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	narodit se pf.	be born
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	"<span style=""color: rgb(255, 0, 0);"">nevěsta [f]</span>"	bride
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	"<span style=""color: rgb(255, 0, 0);"">odpověď [f]</span>"	answer
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	"<span style=""color: rgb(255, 0, 0);"">olympiáda [f]</span>"	olympics
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	prodaný	sold
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	"<span style=""color: rgb(79, 216, 186);"">skladatel, skladatelka [ma]</span>"	composer
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	slabý	weak
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	slovanský	Slavic, Slavonic
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	speciální	special
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	"<span style=""color: rgb(79, 216, 186);"">spisovatel, spisovatelka [ma]</span>"	writer
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	"<span style=""color: rgb(255, 0, 0);"">symfonie [f]</span>"	symphony
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	štíhlý	slim
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	umět	can, know
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	umřít*, umřu pf.	die
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	"<span style=""color: rgb(255, 0, 0);"">vlast [f]</span>"	homeland
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	vyhrát*, vyhraju pf.	win
Czech::Czech Step by Step A1-A2::Lekce-06	Basic (and reversed card)	lekce-06 strana-055	zlatý	gold
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	"<span style=""color: rgb(0, 0, 255);"">bazén [mi]</span>"	swimming pool
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	čtvereční	square (meter)
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	divný	odd
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	družstevní	cooperative
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	"<span style=""color: rgb(255, 0, 0);"">garáž [f]</span>"	garage
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	"<span style=""color: rgb(0, 0, 255);"">inzerát [mi]</span>"	ad
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	"<span style=""color: rgb(0, 0, 255);"">kout, koutek dimin. [mi]</span>"	nook, corner
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	"<span style=""color: rgb(0, 0, 255);"">kraj [mi]</span>"	region
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	"<span style=""color: rgb(0, 0, 255);"">les [mi]</span>"	forest
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	luxusní	luxury
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	"<span style=""color: rgb(0, 0, 255);"">nábytek [mi]</span>"	furniture
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	nudný	boring
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	obyčejný	ordinary
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	"<span style=""color: rgb(0, 255, 0);"">patro [n]</span>"	floor
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	pohodlný	comfortable
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	"<span style=""color: rgb(0, 0, 255);"">pokoj [mi]</span>"	room
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	prodat pf.	sellpronajmout*, pronajmu rent
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	před	before, in front
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	"<span style=""color: rgb(255, 0, 0);"">rekonstrukce [f]</span>"	reconstruction
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	"<span style=""color: rgb(0, 255, 0);"">sídliště [n]</span>"	housing estates
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	"<span style=""color: rgb(0, 255, 0);"">spojení [n]</span>"	connection
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	tradiční	traditional
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	"<span style=""color: rgb(0, 255, 0);"">ubytování [n]</span>"	accommodation
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	"<span style=""color: rgb(255, 0, 0);"">vesnice [f]</span>"	village
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	"<span style=""color: rgb(255, 0, 0);"">vila [f]</span>"	villa
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	"<span style=""color: rgb(0, 255, 0);"">vlastnictví [n]</span>"	ownership
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	"<span style=""color: rgb(0, 0, 255);"">výtah [mi]</span>"	liftgarden
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	"<span style=""color: rgb(0, 255, 0);"">zařízení [n]</span>"	1. furnishings 2. device
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	zařízený	furnished
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-057	zařizovat	furnish, arrange
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-058	"<span style=""color: rgb(0, 0, 255);"">balkón [mi]</span>"	balcony
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-058	dětský	children’s
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-058	"<span style=""color: rgb(255, 0, 0);"">hypotéka [f]</span>"	mortgage
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-058	"<span style=""color: rgb(255, 0, 0);"">koupelna [f]</span>"	bathroom
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-058	kupovat	buy
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-058	"<span style=""color: rgb(255, 0, 0);"">ložnice [f]</span>"	bedroom
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-058	"<span style=""color: rgb(0, 0, 255);"">milión [mi]</span>"	million
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-058	minimálně	minimally, at least
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-058	"<span style=""color: rgb(0, 0, 255);"">obývák coll. [mi]</span>"	living room
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-058	pěkný	nice
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-058	počkat pf.	wait
Czech::Czech Step by Step A1-A2::Lekce-07	Basic (and reversed card)	lekce-07 strana-058	potkat pf.	meet
